Kat [deg]	Moment obrotowy [mNm]
279,24	-5,486
279,27	-5,479
279,30	-5,580
279,33	-5,426
279,36	-5,497
279,39	-5,560
279,42	-5,356
279,45	-5,501
279,48	-5,425
279,51	-5,517
279,54	-5,389
279,57	-5,543
279,60	-5,475
279,63	-5,481
279,66	-5,376
279,69	-5,610
279,72	-5,547
279,75	-5,542
279,78	-5,610
279,81	-5,590
279,84	-5,466
279,87	-5,563
279,90	-5,410
279,93	-5,482
279,96	-5,479
279,99	-5,475
280,02	-5,502
280,05	-5,492
280,08	-5,501
280,11	-5,538
280,14	-5,447
280,17	-5,586
280,20	-5,340
280,23	-5,544
280,26	-5,447
280,29	-5,545
280,32	-5,580
280,35	-5,577
280,38	-5,474
280,41	-5,439
280,44	-5,513
280,47	-5,527
280,50	-5,667
280,53	-5,515
280,56	-5,514
280,59	-5,504
280,62	-5,528
280,65	-5,519
280,68	-5,702
280,71	-5,646
280,74	-5,593
280,77	-5,655
280,80	-5,638
280,83	-5,625
280,86	-5,726
280,89	-5,649
280,92	-5,557
280,95	-5,584
280,98	-5,700
281,01	-5,639
281,04	-5,391
281,07	-5,465
281,10	-5,478
281,13	-5,610
281,16	-5,491
281,19	-5,510
281,22	-5,651
281,25	-5,667
281,28	-5,640
281,31	-5,602
281,34	-5,612
281,37	-5,525
281,40	-5,502
281,43	-5,594
281,46	-5,526
281,49	-5,623
281,52	-5,608
281,55	-5,454
281,58	-5,618
281,61	-5,414
281,64	-5,571
281,67	-5,643
281,70	-5,646
281,73	-5,435
281,76	-5,439
281,79	-5,523
281,82	-5,570
281,85	-5,449
281,88	-5,548
281,91	-5,503
281,94	-5,513
281,97	-5,479
282,00	-5,506
282,03	-5,519
282,06	-5,514
282,09	-5,466
282,12	-5,694
282,15	-5,525
282,18	-5,590
282,21	-5,546
282,24	-5,631
282,27	-5,537
282,30	-5,590
282,33	-5,548
282,36	-5,523
282,39	-5,590
282,42	-5,576
282,45	-5,483
282,48	-5,633
282,51	-5,542
282,54	-5,454
282,57	-5,579
282,60	-5,411
282,63	-5,536
282,66	-5,541
282,69	-5,513
282,72	-5,391
282,75	-5,543
282,78	-5,637
282,81	-5,630
282,84	-5,597
282,87	-5,522
282,90	-5,465
282,93	-5,485
282,96	-5,407
282,99	-5,491
283,02	-5,554
283,05	-5,555
283,08	-5,562
283,11	-5,508
283,14	-5,493
283,17	-5,567
283,20	-5,494
283,23	-5,618
283,26	-5,437
283,29	-5,487
283,32	-5,367
283,35	-5,434
283,38	-5,597
283,41	-5,411
283,44	-5,692
283,47	-5,452
283,50	-5,585
283,53	-5,439
283,56	-5,455
283,59	-5,380
283,62	-5,462
283,65	-5,479
283,68	-5,681
283,71	-5,559
283,74	-5,512
283,77	-5,550
283,80	-5,438
283,83	-5,424
283,86	-5,505
283,89	-5,447
283,92	-5,607
283,95	-5,405
283,98	-5,442
284,01	-5,595
284,04	-5,425
284,07	-5,476
284,10	-5,493
284,13	-5,452
284,16	-5,483
284,19	-5,482
284,22	-5,439
284,25	-5,488
284,28	-5,457
284,31	-5,397
284,34	-5,496
284,37	-5,554
284,40	-5,421
284,43	-5,555
284,46	-5,468
284,49	-5,345
284,52	-5,632
284,55	-5,459
284,58	-5,398
284,61	-5,461
284,64	-5,588
284,67	-5,370
284,70	-5,483
284,73	-5,372
284,76	-5,436
284,79	-5,372
284,82	-5,456
284,85	-5,504
284,88	-5,518
284,91	-5,456
284,94	-5,465
284,97	-5,507
285,00	-5,324
285,03	-5,370
285,06	-5,481
285,09	-5,417
285,12	-5,590
285,15	-5,438
285,18	-5,472
285,21	-5,408
285,24	-5,333
285,27	-5,414
285,30	-5,416
285,33	-5,476
285,36	-5,438
285,39	-5,498
285,42	-5,409
285,45	-5,435
285,48	-5,456
285,51	-5,523
285,54	-5,494
285,57	-5,540
285,60	-5,413
285,63	-5,461
285,66	-5,479
285,69	-5,544
285,72	-5,488
285,75	-5,398
285,78	-5,604
285,81	-5,459
285,84	-5,635
285,87	-5,535
285,90	-5,559
285,93	-5,606
285,96	-5,493
285,99	-5,388
286,02	-5,592
286,05	-5,455
286,08	-5,667
286,11	-5,447
286,14	-5,590
286,17	-5,499
286,20	-5,456
286,23	-5,404
286,26	-5,487
286,29	-5,655
286,32	-5,441
286,35	-5,534
286,38	-5,420
286,41	-5,345
286,44	-5,487
286,47	-5,440
286,50	-5,539
286,53	-5,564
286,56	-5,440
286,59	-5,489
286,62	-5,489
286,65	-5,499
286,68	-5,632
286,71	-5,553
286,74	-5,579
286,77	-5,437
286,80	-5,593
286,83	-5,515
286,86	-5,609
286,89	-5,556
286,92	-5,594
286,95	-5,464
286,98	-5,575
287,01	-5,522
287,04	-5,488
287,07	-5,495
287,10	-5,614
287,13	-5,542
287,16	-5,564
287,19	-5,600
287,22	-5,547
287,25	-5,580
287,28	-5,574
287,31	-5,610
287,34	-5,499
287,37	-5,576
287,40	-5,514
287,43	-5,630
287,46	-5,613
287,49	-5,654
287,52	-5,575
287,55	-5,626
287,58	-5,484
287,61	-5,605
287,64	-5,452
287,67	-5,433
287,70	-5,445
287,73	-5,628
287,76	-5,646
287,79	-5,472
287,82	-5,662
287,85	-5,548
287,88	-5,464
287,91	-5,617
287,94	-5,533
287,97	-5,609
288,00	-5,686
288,03	-5,536
288,06	-5,646
288,09	-5,694
288,12	-5,576
288,15	-5,593
288,18	-5,539
288,21	-5,603
288,24	-5,703
288,27	-5,719
288,30	-5,562
288,33	-5,638
288,36	-5,618
288,39	-5,599
288,42	-5,655
288,45	-5,579
288,48	-5,652
288,51	-5,631
288,54	-5,663
288,57	-5,558
288,60	-5,653
288,63	-5,742
288,66	-5,614
288,69	-5,562
288,72	-5,746
288,75	-5,694
288,78	-5,626
288,81	-5,715
288,84	-5,776
288,87	-5,623
288,90	-5,837
288,93	-5,825
288,96	-5,769
288,99	-5,819
289,02	-5,732
289,05	-5,712
289,08	-5,615
289,11	-5,622
289,14	-5,684
289,17	-5,678
289,20	-5,723
289,23	-5,715
289,26	-5,774
289,29	-5,644
289,32	-5,750
289,35	-5,652
289,38	-5,680
289,41	-5,756
289,44	-5,672
289,47	-5,686
289,50	-5,882
289,53	-5,704
289,56	-5,828
289,59	-5,622
289,62	-5,772
289,65	-5,705
289,68	-5,846
289,71	-5,727
289,74	-5,722
289,77	-5,747
289,80	-5,794
289,83	-5,663
289,86	-5,720
289,89	-5,737
289,92	-5,857
289,95	-5,794
289,98	-5,930
290,01	-5,749
290,04	-5,782
290,07	-5,683
290,10	-5,867
290,13	-5,722
290,16	-5,577
290,19	-5,619
290,22	-5,793
290,25	-5,648
290,28	-5,723
290,31	-5,844
290,34	-5,750
290,37	-5,760
290,40	-5,839
290,43	-5,714
290,46	-5,911
290,49	-5,800
290,52	-5,625
290,55	-5,906
290,58	-5,760
290,61	-5,775
290,64	-5,804
290,67	-5,771
290,70	-5,766
290,73	-5,809
290,76	-5,765
290,79	-5,671
290,82	-5,652
290,85	-5,786
290,88	-5,755
290,91	-5,710
290,94	-5,770
290,97	-5,675
291,00	-5,687
291,03	-5,755
291,06	-5,802
291,09	-5,717
291,12	-5,858
291,15	-5,665
291,18	-5,832
291,21	-5,884
291,24	-5,804
291,27	-5,788
291,30	-5,856
291,33	-5,870
291,36	-5,794
291,39	-5,682
291,42	-5,747
291,45	-5,641
291,48	-5,760
291,51	-5,822
291,54	-5,757
291,57	-5,729
291,60	-5,772
291,63	-5,927
291,66	-5,747
291,69	-5,764
291,72	-5,886
291,75	-5,809
291,78	-5,794
291,81	-5,766
291,84	-5,793
291,87	-5,746
291,90	-5,736
291,93	-5,833
291,96	-5,760
291,99	-5,852
292,02	-5,766
292,05	-5,760
292,08	-5,753
292,11	-5,857
292,14	-5,675
292,17	-5,878
292,20	-5,877
292,23	-5,863
292,26	-5,858
292,29	-5,936
292,32	-5,753
292,35	-5,881
292,38	-5,833
292,41	-5,774
292,44	-5,866
292,47	-5,901
292,50	-5,820
292,53	-5,855
292,56	-5,822
292,59	-5,838
292,62	-5,701
292,65	-5,636
292,68	-5,774
292,71	-5,714
292,74	-5,704
292,77	-5,784
292,80	-5,721
292,83	-5,697
292,86	-5,618
292,89	-5,808
292,92	-5,728
292,95	-5,779
292,98	-5,661
293,01	-5,767
293,04	-5,739
293,07	-5,776
293,10	-5,833
293,13	-5,921
293,16	-5,735
293,19	-5,784
293,22	-5,788
293,25	-5,664
293,28	-5,763
293,31	-5,758
293,34	-5,809
293,37	-5,824
293,40	-5,751
293,43	-5,802
293,46	-5,818
293,49	-5,783
293,52	-5,815
293,55	-5,793
293,58	-5,816
293,61	-5,720
293,64	-5,925
293,67	-5,801
293,70	-5,801
293,73	-5,784
293,76	-5,744
293,79	-5,698
293,82	-5,688
293,85	-5,797
293,88	-5,842
293,91	-5,793
293,94	-5,623
293,97	-5,688
294,00	-5,642
294,03	-5,698
294,06	-5,737
294,09	-5,728
294,12	-5,665
294,15	-5,700
294,18	-5,782
294,21	-5,613
294,24	-5,739
294,27	-5,707
294,30	-5,753
294,33	-5,800
294,36	-5,725
294,39	-5,816
294,42	-5,713
294,45	-5,640
294,48	-5,753
294,51	-5,643
294,54	-5,720
294,57	-5,708
294,60	-5,674
294,63	-5,681
294,66	-5,723
294,69	-5,682
294,72	-5,700
294,75	-5,686
294,78	-5,674
294,81	-5,794
294,84	-5,743
294,87	-5,770
294,90	-5,773
294,93	-5,739
294,96	-5,777
294,99	-5,590
295,02	-5,653
295,05	-5,631
295,08	-5,627
295,11	-5,726
295,14	-5,562
295,17	-5,592
295,20	-5,649
295,23	-5,715
295,26	-5,702
295,29	-5,864
295,32	-5,862
295,35	-5,694
295,38	-5,646
295,41	-5,640
295,44	-5,602
295,47	-5,540
295,50	-5,599
295,53	-5,600
295,56	-5,526
295,59	-5,668
295,62	-5,685
295,65	-5,579
295,68	-5,724
295,71	-5,650
295,74	-5,605
295,77	-5,720
295,80	-5,700
295,83	-5,581
295,86	-5,573
295,89	-5,690
295,92	-5,555
295,95	-5,609
295,98	-5,614
296,01	-5,769
296,04	-5,664
296,07	-5,571
296,10	-5,692
296,13	-5,729
296,16	-5,792
296,19	-5,590
296,22	-5,674
296,25	-5,661
296,28	-5,580
296,31	-5,509
296,34	-5,664
296,37	-5,608
296,40	-5,622
296,43	-5,489
296,46	-5,600
296,49	-5,537
296,52	-5,483
296,55	-5,425
296,58	-5,601
296,61	-5,612
296,64	-5,603
296,67	-5,601
296,70	-5,606
296,73	-5,625
296,76	-5,625
296,79	-5,521
296,82	-5,627
296,85	-5,472
296,88	-5,643
296,91	-5,534
296,94	-5,700
296,97	-5,685
297,00	-5,592
297,03	-5,551
297,06	-5,591
297,09	-5,577
297,12	-5,569
297,15	-5,596
297,18	-5,508
297,21	-5,633
297,24	-5,536
297,27	-5,617
297,30	-5,479
297,33	-5,479
297,36	-5,515
297,39	-5,625
297,42	-5,573
297,45	-5,622
297,48	-5,560
297,51	-5,516
297,54	-5,421
297,57	-5,548
297,60	-5,522
297,63	-5,506
297,66	-5,528
297,69	-5,582
297,72	-5,439
297,75	-5,561
297,78	-5,532
297,81	-5,596
297,84	-5,458
297,87	-5,611
297,90	-5,641
297,93	-5,495
297,96	-5,574
297,99	-5,515
298,02	-5,557
298,05	-5,672
298,08	-5,404
298,11	-5,558
298,14	-5,569
298,17	-5,566
298,20	-5,688
298,23	-5,481
298,26	-5,547
298,29	-5,558
298,32	-5,478
298,35	-5,516
298,38	-5,569
298,41	-5,576
298,44	-5,549
298,47	-5,470
298,50	-5,576
298,53	-5,579
298,56	-5,492
298,59	-5,558
298,62	-5,365
298,65	-5,535
298,68	-5,460
298,71	-5,360
298,74	-5,563
298,77	-5,438
298,80	-5,475
298,83	-5,461
298,86	-5,572
298,89	-5,475
298,92	-5,425
298,95	-5,375
298,98	-5,592
299,01	-5,449
299,04	-5,444
299,07	-5,503
299,10	-5,457
299,13	-5,526
299,16	-5,589
299,19	-5,583
299,22	-5,456
299,25	-5,608
299,28	-5,482
299,31	-5,448
299,34	-5,565
299,37	-5,507
299,40	-5,544
299,43	-5,529
299,46	-5,445
299,49	-5,424
299,52	-5,426
299,55	-5,418
299,58	-5,508
299,61	-5,509
299,64	-5,453
299,67	-5,469
299,70	-5,539
299,73	-5,568
299,76	-5,583
299,79	-5,686
299,82	-5,390
299,85	-5,399
299,88	-5,506
299,91	-5,500
299,94	-5,485
299,97	-5,605
300,00	-5,519
300,03	-5,531
300,06	-5,563
300,09	-5,411
300,12	-5,494
300,15	-5,503
300,18	-5,453
300,21	-5,417
300,24	-5,418
300,27	-5,569
300,30	-5,503
300,33	-5,500
300,36	-5,524
300,39	-5,441
300,42	-5,571
300,45	-5,503
300,48	-5,467
300,51	-5,496
300,54	-5,527
300,57	-5,582
300,60	-5,420
300,63	-5,480
300,66	-5,559
300,69	-5,446
300,72	-5,535
300,75	-5,442
300,78	-5,534
300,81	-5,462
300,84	-5,514
300,87	-5,441
300,90	-5,461
300,93	-5,451
300,96	-5,360
300,99	-5,451
301,02	-5,467
301,05	-5,591
301,08	-5,472
301,11	-5,472
301,14	-5,425
301,17	-5,470
301,20	-5,433
301,23	-5,376
301,26	-5,432
301,29	-5,357
301,32	-5,535
301,35	-5,397
301,38	-5,582
301,41	-5,410
301,44	-5,487
301,47	-5,452
301,50	-5,481
301,53	-5,431
301,56	-5,526
301,59	-5,552
301,62	-5,465
301,65	-5,565
301,68	-5,474
301,71	-5,468
301,74	-5,501
301,77	-5,373
301,80	-5,553
301,83	-5,540
301,86	-5,584
301,89	-5,518
301,92	-5,505
301,95	-5,434
301,98	-5,379
302,01	-5,329
302,04	-5,563
302,07	-5,434
302,10	-5,493
302,13	-5,491
302,16	-5,430
302,19	-5,554
302,22	-5,478
302,25	-5,534
302,28	-5,596
302,31	-5,390
302,34	-5,451
302,37	-5,521
302,40	-5,449
302,43	-5,542
302,46	-5,401
302,49	-5,437
302,52	-5,461
302,55	-5,519
302,58	-5,308
302,61	-5,524
302,64	-5,444
302,67	-5,445
302,70	-5,397
302,73	-5,426
302,76	-5,550
302,79	-5,430
302,82	-5,565
302,85	-5,561
302,88	-5,550
302,91	-5,466
302,94	-5,512
302,97	-5,544
303,00	-5,636
303,03	-5,467
303,06	-5,475
303,09	-5,380
303,12	-5,428
303,15	-5,552
303,18	-5,474
303,21	-5,382
303,24	-5,425
303,27	-5,462
303,30	-5,459
303,33	-5,494
303,36	-5,409
303,39	-5,465
303,42	-5,498
303,45	-5,472
303,48	-5,503
303,51	-5,517
303,54	-5,394
303,57	-5,457
303,60	-5,489
303,63	-5,657
303,66	-5,613
303,69	-5,544
303,72	-5,565
303,75	-5,468
303,78	-5,453
303,81	-5,567
303,84	-5,545
303,87	-5,547
303,90	-5,604
303,93	-5,502
303,96	-5,653
303,99	-5,472
304,02	-5,448
304,05	-5,554
304,08	-5,620
304,11	-5,509
304,14	-5,572
304,17	-5,588
304,20	-5,634
304,23	-5,586
304,26	-5,600
304,29	-5,602
304,32	-5,603
304,35	-5,646
304,38	-5,597
304,41	-5,600
304,44	-5,635
304,47	-5,637
304,50	-5,757
304,53	-5,543
304,56	-5,647
304,59	-5,664
304,62	-5,653
304,65	-5,573
304,68	-5,673
304,71	-5,574
304,74	-5,610
304,77	-5,577
304,80	-5,589
304,83	-5,576
304,86	-5,546
304,89	-5,669
304,92	-5,800
304,95	-5,578
304,98	-5,609
305,01	-5,649
305,04	-5,599
305,07	-5,635
305,10	-5,478
305,13	-5,609
305,16	-5,713
305,19	-5,674
305,22	-5,578
305,25	-5,598
305,28	-5,707
305,31	-5,710
305,34	-5,668
305,37	-5,638
305,40	-5,654
305,43	-5,578
305,46	-5,576
305,49	-5,612
305,52	-5,494
305,55	-5,591
305,58	-5,669
305,61	-5,608
305,64	-5,696
305,67	-5,694
305,70	-5,714
305,73	-5,596
305,76	-5,620
305,79	-5,654
305,82	-5,736
305,85	-5,596
305,88	-5,558
305,91	-5,478
305,94	-5,627
305,97	-5,584
306,00	-5,633
306,03	-5,591
306,06	-5,519
306,09	-5,614
306,12	-5,554
306,15	-5,575
306,18	-5,487
306,21	-5,431
306,24	-5,558
306,27	-5,548
306,30	-5,572
306,33	-5,511
306,36	-5,671
306,39	-5,581
306,42	-5,694
306,45	-5,523
306,48	-5,532
306,51	-5,614
306,54	-5,463
306,57	-5,527
306,60	-5,518
306,63	-5,617
306,66	-5,679
306,69	-5,627
306,72	-5,564
306,75	-5,652
306,78	-5,682
306,81	-5,547
306,84	-5,556
306,87	-5,632
306,90	-5,684
306,93	-5,565
306,96	-5,553
306,99	-5,557
307,02	-5,563
307,05	-5,548
307,08	-5,650
307,11	-5,543
307,14	-5,500
307,17	-5,614
307,20	-5,622
307,23	-5,398
307,26	-5,658
307,29	-5,491
307,32	-5,567
307,35	-5,476
307,38	-5,613
307,41	-5,596
307,44	-5,537
307,47	-5,576
307,50	-5,655
307,53	-5,603
307,56	-5,680
307,59	-5,515
307,62	-5,657
307,65	-5,733
307,68	-5,746
307,71	-5,675
307,74	-5,650
307,77	-5,402
307,80	-5,517
307,83	-5,431
307,86	-5,513
307,89	-5,605
307,92	-5,628
307,95	-5,673
307,98	-5,535
308,01	-5,599
308,04	-5,660
308,07	-5,587
308,10	-5,588
308,13	-5,514
308,16	-5,509
308,19	-5,569
308,22	-5,692
308,25	-5,617
308,28	-5,432
308,31	-5,604
308,34	-5,531
308,37	-5,661
308,40	-5,581
308,43	-5,551
308,46	-5,608
308,49	-5,638
308,52	-5,567
308,55	-5,616
308,58	-5,541
308,61	-5,649
308,64	-5,553
308,67	-5,699
308,70	-5,740
308,73	-5,556
308,76	-5,600
308,79	-5,690
308,82	-5,638
308,85	-5,619
308,88	-5,742
308,91	-5,622
308,94	-5,619
308,97	-5,597
309,00	-5,684
309,03	-5,543
309,06	-5,560
309,09	-5,561
309,12	-5,541
309,15	-5,763
309,18	-5,543
309,21	-5,665
309,24	-5,653
309,27	-5,669
309,30	-5,628
309,33	-5,594
309,36	-5,663
309,39	-5,586
309,42	-5,725
309,45	-5,627
309,48	-5,617
309,51	-5,597
309,54	-5,753
309,57	-5,610
309,60	-5,629
309,63	-5,707
309,66	-5,721
309,69	-5,700
309,72	-5,838
309,75	-5,698
309,78	-5,621
309,81	-5,726
309,84	-5,689
309,87	-5,646
309,90	-5,594
309,93	-5,706
309,96	-5,760
309,99	-5,616
310,02	-5,618
310,05	-5,669
310,08	-5,632
310,11	-5,628
310,14	-5,707
310,17	-5,683
310,20	-5,615
310,23	-5,590
310,26	-5,580
310,29	-5,671
310,32	-5,577
310,35	-5,734
310,38	-5,601
310,41	-5,758
310,44	-5,583
310,47	-5,680
310,50	-5,755
310,53	-5,564
310,56	-5,592
310,59	-5,596
310,62	-5,698
310,65	-5,575
310,68	-5,624
310,71	-5,497
310,74	-5,589
310,77	-5,558
310,80	-5,596
310,83	-5,646
310,86	-5,523
310,89	-5,731
310,92	-5,676
310,95	-5,688
310,98	-5,749
311,01	-5,584
311,04	-5,669
311,07	-5,601
311,10	-5,557
311,13	-5,536
311,16	-5,611
311,19	-5,626
311,22	-5,715
311,25	-5,623
311,28	-5,441
311,31	-5,572
311,34	-5,702
311,37	-5,677
311,40	-5,539
311,43	-5,537
311,46	-5,567
311,49	-5,720
311,52	-5,649
311,55	-5,590
311,58	-5,635
311,61	-5,497
311,64	-5,527
311,67	-5,459
311,70	-5,498
311,73	-5,570
311,76	-5,524
311,79	-5,658
311,82	-5,673
311,85	-5,562
311,88	-5,461
311,91	-5,605
311,94	-5,602
311,97	-5,554
312,00	-5,536
312,03	-5,628
312,06	-5,577
312,09	-5,549
312,12	-5,467
312,15	-5,608
312,18	-5,481
312,21	-5,645
312,24	-5,598
312,27	-5,644
312,30	-5,495
312,33	-5,563
312,36	-5,498
312,39	-5,574
312,42	-5,482
312,45	-5,464
312,48	-5,443
312,51	-5,484
312,54	-5,488
312,57	-5,605
312,60	-5,604
312,63	-5,647
312,66	-5,540
312,69	-5,530
312,72	-5,578
312,75	-5,493
312,78	-5,479
312,81	-5,556
312,84	-5,488
312,87	-5,516
312,90	-5,591
312,93	-5,431
312,96	-5,418
312,99	-5,395
313,02	-5,428
313,05	-5,501
313,08	-5,527
313,11	-5,481
313,14	-5,439
313,17	-5,495
313,20	-5,390
313,23	-5,520
313,26	-5,461
313,29	-5,451
313,32	-5,525
313,35	-5,444
313,38	-5,485
313,41	-5,516
313,44	-5,557
313,47	-5,433
313,50	-5,439
313,53	-5,589
313,56	-5,449
313,59	-5,561
313,62	-5,449
313,65	-5,549
313,68	-5,548
313,71	-5,578
313,74	-5,359
313,77	-5,446
313,80	-5,509
313,83	-5,448
313,86	-5,473
313,89	-5,384
313,92	-5,438
313,95	-5,460
313,98	-5,363
314,01	-5,534
314,04	-5,528
314,07	-5,448
314,10	-5,601
314,13	-5,440
314,16	-5,486
314,19	-5,500
314,22	-5,383
314,25	-5,587
314,28	-5,399
314,31	-5,595
314,34	-5,426
314,37	-5,374
314,40	-5,579
314,43	-5,325
314,46	-5,353
314,49	-5,415
314,52	-5,427
314,55	-5,474
314,58	-5,460
314,61	-5,481
314,64	-5,520
314,67	-5,467
314,70	-5,466
314,73	-5,413
314,76	-5,445
314,79	-5,524
314,82	-5,363
314,85	-5,533
314,88	-5,503
314,91	-5,529
314,94	-5,461
314,97	-5,594
315,00	-5,591
315,03	-5,617
315,06	-5,554
315,09	-5,457
315,12	-5,540
315,15	-5,426
315,18	-5,457
315,21	-5,401
315,24	-5,491
315,27	-5,458
315,30	-5,549
315,33	-5,551
315,36	-5,534
315,39	-5,518
315,42	-5,566
315,45	-5,534
315,48	-5,522
315,51	-5,457
315,54	-5,517
315,57	-5,415
315,60	-5,471
315,63	-5,474
315,66	-5,397
315,69	-5,447
315,72	-5,495
315,75	-5,446
315,78	-5,451
315,81	-5,470
315,84	-5,471
315,87	-5,457
315,90	-5,507
315,93	-5,612
315,96	-5,462
315,99	-5,510
316,02	-5,493
316,05	-5,415
316,08	-5,551
316,11	-5,588
316,14	-5,541
316,17	-5,555
316,20	-5,433
316,23	-5,578
316,26	-5,548
316,29	-5,508
316,32	-5,572
316,35	-5,387
316,38	-5,541
316,41	-5,456
316,44	-5,427
316,47	-5,378
316,50	-5,664
316,53	-5,457
316,56	-5,580
316,59	-5,474
316,62	-5,648
316,65	-5,492
316,68	-5,511
316,71	-5,465
316,74	-5,568
316,77	-5,476
316,80	-5,537
316,83	-5,486
316,86	-5,521
316,89	-5,522
316,92	-5,542
316,95	-5,421
316,98	-5,481
317,01	-5,427
317,04	-5,539
317,07	-5,580
317,10	-5,528
317,13	-5,570
317,16	-5,474
317,19	-5,637
317,22	-5,470
317,25	-5,520
317,28	-5,525
317,31	-5,596
317,34	-5,573
317,37	-5,487
317,40	-5,555
317,43	-5,484
317,46	-5,520
317,49	-5,444
317,52	-5,464
317,55	-5,527
317,58	-5,455
317,61	-5,519
317,64	-5,523
317,67	-5,510
317,70	-5,656
317,73	-5,589
317,76	-5,643
317,79	-5,525
317,82	-5,560
317,85	-5,561
317,88	-5,570
317,91	-5,529
317,94	-5,623
317,97	-5,533
318,00	-5,504
318,03	-5,556
318,06	-5,450
318,09	-5,547
318,12	-5,532
318,15	-5,598
318,18	-5,555
318,21	-5,679
318,24	-5,564
318,27	-5,657
318,30	-5,486
318,33	-5,616
318,36	-5,529
318,39	-5,543
318,42	-5,643
318,45	-5,677
318,48	-5,696
318,51	-5,620
318,54	-5,494
318,57	-5,575
318,60	-5,474
318,63	-5,661
318,66	-5,507
318,69	-5,606
318,72	-5,586
318,75	-5,497
318,78	-5,580
318,81	-5,736
318,84	-5,633
318,87	-5,509
318,90	-5,543
318,93	-5,575
318,96	-5,627
318,99	-5,721
319,02	-5,612
319,05	-5,675
319,08	-5,460
319,11	-5,585
319,14	-5,667
319,17	-5,637
319,20	-5,530
319,23	-5,568
319,26	-5,631
319,29	-5,637
319,32	-5,578
319,35	-5,749
319,38	-5,594
319,41	-5,676
319,44	-5,566
319,47	-5,690
319,50	-5,744
319,53	-5,694
319,56	-5,804
319,59	-5,570
319,62	-5,712
319,65	-5,701
319,68	-5,694
319,71	-5,751
319,74	-5,711
319,77	-5,753
319,80	-5,693
319,83	-5,723
319,86	-5,777
319,89	-5,785
319,92	-5,716
319,95	-5,746
319,98	-5,827
320,01	-5,745
320,04	-5,766
320,07	-5,737
320,10	-5,736
320,13	-5,755
320,16	-5,743
320,19	-5,597
320,22	-5,781
320,25	-5,601
320,28	-5,606
320,31	-5,631
320,34	-5,656
320,37	-5,750
320,40	-5,504
320,43	-5,714
320,46	-5,619
320,49	-5,634
320,52	-5,562
320,55	-5,657
320,58	-5,643
320,61	-5,649
320,64	-5,760
320,67	-5,684
320,70	-5,759
320,73	-5,755
320,76	-5,702
320,79	-5,779
320,82	-5,750
320,85	-5,793
320,88	-5,743
320,91	-5,742
320,94	-5,851
320,97	-5,739
321,00	-5,746
321,03	-5,823
321,06	-5,621
321,09	-5,828
321,12	-5,658
321,15	-5,734
321,18	-5,801
321,21	-5,640
321,24	-5,770
321,27	-5,710
321,30	-5,690
321,33	-5,792
321,36	-5,741
321,39	-5,642
321,42	-5,716
321,45	-5,687
321,48	-5,772
321,51	-5,754
321,54	-5,679
321,57	-5,645
321,60	-5,832
321,63	-5,754
321,66	-5,706
321,69	-5,730
321,72	-5,826
321,75	-5,778
321,78	-5,760
321,81	-5,658
321,84	-5,714
321,87	-5,691
321,90	-5,683
321,93	-5,619
321,96	-5,624
321,99	-5,748
322,02	-5,653
322,05	-5,832
322,08	-5,551
322,11	-5,705
322,14	-5,614
322,17	-5,725
322,20	-5,642
322,23	-5,553
322,26	-5,797
322,29	-5,694
322,32	-5,687
322,35	-5,733
322,38	-5,689
322,41	-5,644
322,44	-5,706
322,47	-5,717
322,50	-5,659
322,53	-5,721
322,56	-5,670
322,59	-5,732
322,62	-5,595
322,65	-5,684
322,68	-5,711
322,71	-5,657
322,74	-5,697
322,77	-5,700
322,80	-5,809
322,83	-5,632
322,86	-5,629
322,89	-5,795
322,92	-5,642
322,95	-5,793
322,98	-5,807
323,01	-5,693
323,04	-5,629
323,07	-5,646
323,10	-5,582
323,13	-5,694
323,16	-5,659
323,19	-5,685
323,22	-5,651
323,25	-5,697
323,28	-5,627
323,31	-5,581
323,34	-5,811
323,37	-5,687
323,40	-5,746
323,43	-5,698
323,46	-5,643
323,49	-5,621
323,52	-5,667
323,55	-5,664
323,58	-5,756
323,61	-5,763
323,64	-5,766
323,67	-5,759
323,70	-5,679
323,73	-5,826
323,76	-5,763
323,79	-5,740
323,82	-5,719
323,85	-5,717
323,88	-5,680
323,91	-5,689
323,94	-5,707
323,97	-5,682
324,00	-5,656
324,03	-5,772
324,06	-5,638
324,09	-5,712
324,12	-5,687
324,15	-5,717
324,18	-5,763
324,21	-5,677
324,24	-5,766
324,27	-5,641
324,30	-5,588
324,33	-5,666
324,36	-5,520
324,39	-5,689
324,42	-5,712
324,45	-5,711
324,48	-5,654
324,51	-5,763
324,54	-5,648
324,57	-5,643
324,60	-5,610
324,63	-5,572
324,66	-5,696
324,69	-5,610
324,72	-5,690
324,75	-5,700
324,78	-5,838
324,81	-5,784
324,84	-5,676
324,87	-5,666
324,90	-5,638
324,93	-5,768
324,96	-5,653
324,99	-5,757
325,02	-5,659
325,05	-5,624
325,08	-5,662
325,11	-5,705
325,14	-5,672
325,17	-5,562
325,20	-5,654
325,23	-5,679
325,26	-5,603
325,29	-5,646
325,32	-5,679
325,35	-5,531
325,38	-5,611
325,41	-5,635
325,44	-5,587
325,47	-5,668
325,50	-5,691
325,53	-5,657
325,56	-5,686
325,59	-5,638
325,62	-5,504
325,65	-5,565
325,68	-5,548
325,71	-5,662
325,74	-5,532
325,77	-5,598
325,80	-5,594
